,Unnamed: 0,Unnamed: 0.1,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count,Date,compound,Month,Clean Tweet,locat,lat,long
799,1499,1499,1367412546463027202,#snapscreen ⁦@MSNBC⁩ News - water crisis in Jackson. Unbelievable what problems people have to cope with! We sure hope there will be better days again soon! https://t.co/VRKy7vtnQU,Snapscreen_com,USA,0,0,0,0,2021-03-04,0.3987,3, snapscreen msnbc news water crisis in jackson unbelievable what problems people have to cope with we sure hope there will be better days again soon ,USA,39.7837304,-100.4458825
800,1554,1554,1367241740802019332,"Jackson, Mississippi, water crisis brings to light long-standing problems in city https://t.co/0RjSuc0dO0 via @nbcnews",AnthonyJoyner44,USA,0,0,0,0,2021-03-03,-0.7783,3,jackson mississippi water crisis brings to light long standing problems in city via nbcnews,USA,39.7837304,-100.4458825
801,1577,1577,1367213761313058818,"Here's what you need to know about the water crisis in Jackson, Mississippi https://t.co/fqhckjqwdp",RbrtWllms,USA,0,0,0,0,2021-03-03,-0.6249,3,here s what you need to know about the water crisis in jackson mississippi ,USA,39.7837304,-100.4458825
802,1661,1661,1367168806947201024,"Not being mentioned by most media... 2 weeks into a water crisis in Jackson, Mississippi, city officials say they do not know how many residents are still without water or when water will be restored. https://t.co/EXeRe4wbmt",MyPatriotSupply,USA,0,0,0,0,2021-03-03,-0.4019,3,not being mentioned by most media  weeks into a water crisis in jackson mississippi city officials say they do not know how many residents are still without water or when water will be restored ,USA,39.7837304,-100.4458825
803,1692,1692,1367143758165405697,"Jackson, Mississippi, water crisis: City unsure how many affected https://t.co/AQduoq6x2g",thejossgroup,USA,0,0,0,0,2021-03-03,-0.7717,3,jackson mississippi water crisis city unsure how many affected ,USA,39.7837304,-100.4458825
804,1698,1698,1367136257269186561,"Get out of there will ya!!         Jackson, Mississippi, water crisis brings to light long-standing problems in city https://t.co/Oh7RXpuX5x",AnaHart14,USA,0,0,0,0,2021-03-03,-0.8118,3,get out of there will ya jackson mississippi water crisis brings to light long standing problems in city ,USA,39.7837304,-100.4458825
805,1707,1707,1367134197215866880,"Jackson, Mississippi, water crisis brings to light long-standing problems in city https://t.co/RNyTuRFw1u via @nbcnews",BlazingEyes,USA,0,0,0,0,2021-03-03,-0.7783,3,jackson mississippi water crisis brings to light long standing problems in city via nbcnews,USA,39.7837304,-100.4458825
806,1711,1711,1367131606297829378,"#Jackson #Mississippi Water Crisis
For Daily Non-potable #Water Distribution and Water Main Break Status please visit:
https://t.co/mNWcQKSiBf 

⚠️PLEASE NOTE: The Water Boil Notice is still in effect
35 Water Main Breaks awaiting repair.
⚠️Youth Curfew has been extended https://t.co/jHppgN6IYr",CEDRdigital,USA,1,1,1,1,2021-03-03,-0.4215,3, jackson mississippi water crisis for daily non potable water distribution and water main break status please visit please note the water boil notice is still in effect  water main breaks awaiting repair youth curfew has been extended ,USA,39.7837304,-100.4458825
807,1719,1719,1367123013305589760,"Another Democratic run city!

Jackson, Miss., water crisis continues two weeks after storm | Fox News https://t.co/MVhkBn8P4m",PittsTracy,USA,0,0,0,0,2021-03-03,-0.7177,3,another democratic run city jackson miss water crisis continues two weeks after storm fox news ,USA,39.7837304,-100.4458825
808,1724,1724,1367114297307000841,"@POTUS @VP 
Stop ignoring the water crisis in JACKSON, MISSISSIPPI.  Your nation and the world are watching.",ohthatgrrl,USA,0,0,0,0,2021-03-03,-0.8402,3, potus vp stop ignoring the water crisis in jackson mississippi your nation and the world are watching ,USA,39.7837304,-100.4458825
809,1729,1729,1367103541546991617,Hey.......quick....let's deflect from the water crisis in Jackson before they start comparing it to Flint......by lifting masks and businesses restrictions. https://t.co/mXBQPwrUky,dtjenkins1261,USA,0,0,0,0,2021-03-03,-0.6249,3,hey quick let s deflect from the water crisis in jackson before they start comparing it to flint by lifting masks and businesses restrictions ,USA,39.7837304,-100.4458825
810,1733,1733,1367092616236568580,"Jackson, Mississippi water crisis brings to light long-standing problems in city @CityOfJxnMS https://t.co/WOkCEylNPY via @nbcnews #Mississippi #WaterCrisis",i_AmMyBrand,USA,0,0,0,0,2021-03-03,-0.7783,3,jackson mississippi water crisis brings to light long standing problems in city cityofjxnms via nbcnews mississippi watercrisis,USA,39.7837304,-100.4458825
811,1735,1735,1367086552996868096,"Jackson, Miss., water crisis continues two weeks after storm | Fox News https://t.co/s23SUjl5bQ",filterednews,USA,0,0,0,0,2021-03-03,-0.6908,3,jackson miss water crisis continues two weeks after storm fox news ,USA,39.7837304,-100.4458825
812,1762,1762,1367004766820306947,"Jackson, Miss., water crisis continues, two weeks after storm https://t.co/3Zm17RVZXh",news_bht,USA,0,0,0,0,2021-03-03,-0.6908,3,jackson miss water crisis continues two weeks after storm ,USA,39.7837304,-100.4458825
813,1789,1789,1366950246081773569,"Jackson, Mississippi, water crisis brings to light long-standing problems in city
https://t.co/CT9Vw6hGTB...
https://t.co/98hpVZNi0x",Sharecaster1,USA,0,0,0,0,2021-03-03,-0.7783,3,jackson mississippi water crisis brings to light long standing problems in city ,USA,39.7837304,-100.4458825
814,1793,1793,1366944587772616713,"Jackson, Mississippi, water crisis brings to light long-standing problems in city  https://t.co/UeONniqlqR",iamthelemongirl,USA,0,0,0,0,2021-03-03,-0.7783,3,jackson mississippi water crisis brings to light long standing problems in city ,USA,39.7837304,-100.4458825
815,1838,1838,1366881248807948292,"Water Crisis in Jackson, Miss. Points to Urgent Need to Pass WATER Act in Congress: ______________________________ https://t.co/LOWzMG7B2H",USRealityCheck,USA,0,0,0,0,2021-03-02,-0.5994,3,water crisis in jackson miss points to urgent need to pass water act in congress ,USA,39.7837304,-100.4458825
816,1856,1856,1366855964050268161,"Here's what you need to know about the water crisis in Jackson, Mississippi https://t.co/fqhckjqwdp",RbrtWllms,USA,0,0,0,0,2021-03-02,-0.6249,3,here s what you need to know about the water crisis in jackson mississippi ,USA,39.7837304,-100.4458825
817,1895,1895,1366728587332767744,"A water crisis grips Jackson, Mississippi. The massive winter storm that devastated much of the country last month has also left the city without drinkable water for the past two weeks.

@JanetShamlian has more on the growing frustration. https://t.co/hS5JUTCHkO",CBSThisMorning,USA,8,59,84,4,2021-03-02,-0.8817,3,a water crisis grips jackson mississippi the massive winter storm that devastated much of the country last month has also left the city without drinkable water for the past two weeks janetshamlian has more on the growing frustration ,USA,39.7837304,-100.4458825
818,1909,1909,1366602650230398978,"So how can we help the folks dealing with the water crisis in Jackson, Mississippi? It’s two weeks after the winter storm and they’re still having to boil water or don’t have water at all.",thejuliarock,USA,1,8,8,2,2021-03-02,-0.34,3,so how can we help the folks dealing with the water crisis in jackson mississippi it s two weeks after the winter storm and they re still having to boil water or don t have water at all ,USA,39.7837304,-100.4458825
819,1925,1925,1366562507578613763,"Heres what you need to know about the water crisis in Jackson, Mississippi https://t.co/NS75b2fDjY",InSpiteOfTrump,USA,0,2,2,0,2021-03-02,-0.6249,3,heres what you need to know about the water crisis in jackson mississippi ,USA,39.7837304,-100.4458825
820,1936,1936,1366511753228599296,"Flint, Detroit, Jackson...
You'd be forgiven for thinking America had a water crisis... https://t.co/nKZ0zjjnKB",BHPanimalwatch,USA,0,0,1,0,2021-03-01,-0.3612,3,flint detroit jackson you d be forgiven for thinking america had a water crisis ,USA,39.7837304,-100.4458825
821,1964,1964,1366475055350378501,"3.1.2021 Residents of Jackson, Mississippi on day 14 without water. City water crisis on. They talk to the mayor. No timeline for water to come back. @msnbc",dulcebombomcito,USA,0,1,0,0,2021-03-01,-0.743,3,   residents of jackson mississippi on day  without water city water crisis on they talk to the mayor no timeline for water to come back msnbc,USA,39.7837304,-100.4458825
822,1966,1966,1366474617020416008,"Happening now...

@MSNBC covering the Jackson, MS water crisis.  Thanks to all of YOU who kept reporting it and would not give up! #StrongerTogether",MimiLee1968,USA,0,0,1,0,2021-03-01,-0.3595,3,happening now msnbc covering the jackson ms water crisis thanks to all of you who kept reporting it and would not give up strongertogether,USA,39.7837304,-100.4458825
823,1968,1968,1366470525921411074,"Thank you @MSNBC for bringing the Jackson, MS water crisis to the forefront!",MimiLee1968,USA,0,0,3,0,2021-03-01,-0.4389,3,thank you msnbc for bringing the jackson ms water crisis to the forefront ,USA,39.7837304,-100.4458825
824,1988,1988,1366365558502027264,"The duality of America. For a straight week, @ABC @CBSNews @NBCNews @CNN @MSNBC @Morning_Joe covered the devastation in Texas, but how many if us have seen any coverage about the water crisis happening in Jackson, Mississippi?",TLTESQ37,USA,1,3,7,0,2021-03-01,-0.7964,3,the duality of america for a straight week abc cbsnews nbcnews cnn msnbc morning joe covered the devastation in texas but how many if us have seen any coverage about the water crisis happening in jackson mississippi ,USA,39.7837304,-100.4458825
825,1992,1992,1366268016070172672,"People need to care more about the water crisis in Jackson, Mississippi, than a stupid plastic statue.",stefanthinks,USA,2,14,35,0,2021-03-01,-0.6486,3,people need to care more about the water crisis in jackson mississippi than a stupid plastic statue ,USA,39.7837304,-100.4458825
826,2076,2076,1365757398208684032,"@angiecthomas Thank You for bringing attention to the water crisis in Jackson, Mississippi. It needs to be talked about on a national scale and I hope that it will be soon.",Amaya1531,USA,0,0,0,0,2021-02-27,0.0772,2, angiecthomas thank you for bringing attention to the water crisis in jackson mississippi it needs to be talked about on a national scale and i hope that it will be soon ,USA,39.7837304,-100.4458825
827,2081,2081,1365747242079047680,"Water crisis Day 10: City of Jackson announces new main breaks, water distribution Friday https://t.co/41tVgxuHwW via @clarionledger",LakeHideout,USA,0,0,0,0,2021-02-27,-0.6249,2,water crisis day  city of jackson announces new main breaks water distribution friday via clarionledger,USA,39.7837304,-100.4458825
828,2101,2101,1364993319869181955,https://t.co/t0D3omlwel Volunteer fire departments band together to provide tankers to Jackson firefighters during water crisis - WLBT https://t.co/OJoCrjk3yP https://t.co/V45VXYRnsL,SzingaCom,USA,0,0,1,0,2021-02-25,-0.7579,2, volunteer fire departments band together to provide tankers to jackson firefighters during water crisis wlbt ,USA,39.7837304,-100.4458825
829,2118,2118,1364780917370273794,"Tanker trucks, National Guard dispatched to Jackson, Mississippi, water crisis - ABC News https://t.co/yOFXe6zmYq",thejossgroup,USA,0,0,0,0,2021-02-25,-0.6249,2,tanker trucks national guard dispatched to jackson mississippi water crisis abc news ,USA,39.7837304,-100.4458825
830,50,50,1386134275301457922,"@BerniceKing @tatereeves True it is an urgent matter. Jackson is not the only place in MS with that problem. Some towns you are told not to drink or cook with the water, yet you can take a bath/shower and wash clothes in the water.",MSgirl29,USA,0,0,0,0,2021-04-25,0.25,4, berniceking tatereeves true it is an urgent matter jackson is not the only place in ms with that problem some towns you are told not to drink or cook with the water yet you can take a bath shower and wash clothes in the water ,USA,39.7837304,-100.4458825
831,67,67,1385559886621200387,"Two months ago, back to back storms left Jackson, Mississippi without water for weeks. It's just one example of massive problems with the infrastructure that's meant to keep Americans safe.

@60Minutes+ correspondent @WesleyLowery joins us with a preview of his report. https://t.co/AS7p1e2LtA",CBSThisMorning,USA,21,73,141,7,2021-04-23,0.0516,4,two months ago back to back storms left jackson mississippi without water for weeks it s just one example of massive problems with the infrastructure that s meant to keep americans safe  correspondent wesleylowery joins us with a preview of his report ,USA,39.7837304,-100.4458825
832,109,109,1376997017931616256,"For a month, residents of Jackson, Mississippi went without clean running water. The city's mayor says the problem's decades in the making. That makes Jackson a lesson for the entire country. We talk America's crumbling water system. https://t.co/nLyUl9YOXD",AmyCMcintosh,USA,0,1,0,0,2021-03-30,-0.3089,3,for a month residents of jackson mississippi went without clean running water the city s mayor says the problem s decades in the making that makes jackson a lesson for the entire country we talk america s crumbling water system ,USA,39.7837304,-100.4458825
833,405,405,1367665912581591042,@MACarte47856342 @WLBT The state of Mississippi doesn't have a water problem. Only the City of Jackson,catsmans1,USA,1,0,0,0,2021-03-05,-0.4019,3,  wlbt the state of mississippi doesn t have a water problem only the city of jackson,USA,39.7837304,-100.4458825
