,Unnamed: 0,Unnamed: 0.1,Datetime,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count,Clean Tweet
3447,146,146,2021-03-27 05:17:42+00:00,1375678394810167297,"From Michigan, to Texas &amp; Mississippi, the U.S. is facing a major water crisis – but Congress could help fix that by passing the WATER Act! Call your Representative at 202-609-9041 NOW to show your support. #WaterIsAHumanRight #WaterForAll https://t.co/jS4vUVxLWh",VirusFreeVoting,United States of America,0,0,0,0,from michigan to texas amp mississippi the u s is facing a major water crisis but congress could help fix that by passing the water act call your representative at    now to show your support waterisahumanright waterforall 
3448,147,147,2021-03-26 20:00:29+00:00,1375538163498762245,"From Michigan, to Texas &amp; Mississippi, the U.S. is facing a major water crisis – but Congress could help fix that by passing the WATER Act! Call your representative at 202-609-9041 NOW to show your support. #WaterIsAHumanRight #WaterForAll https://t.co/14nkGYzphD",fwaction,Moving America #OffFossilFuels,0,2,2,0,from michigan to texas amp mississippi the u s is facing a major water crisis but congress could help fix that by passing the water act call your representative at    now to show your support waterisahumanright waterforall 
3467,269,269,2021-03-17 19:33:06+00:00,1372269783870271490,"Weekslong Water Crisis Continues In Mississippi, Hitting Black Residents Hardest https://t.co/WmZQR7ne23",LeftSlightly,US,0,0,0,0,weekslong water crisis continues in mississippi hitting black residents hardest 
3479,341,341,2021-03-15 12:39:57+00:00,1371441033129553920,Ignore Mississippi’s Water Crisis at Your Own Peril https://t.co/ngcJzYYULW,mapocoloco,"Peabody, MA",0,0,0,0,ignore mississippi s water crisis at your own peril 
3480,344,344,2021-03-15 10:41:54+00:00,1371411326409527297,Ignore Mississippi's Water Crisis at Your Own Peril https://t.co/bvB8gkNjvK,jilevin,"San Jose, CA",1,23,23,2,ignore mississippi s water crisis at your own peril 
3483,357,357,2021-03-14 23:36:08+00:00,1371243782436499457,Long-suffering residents of Mississippi's capital city have been told by officials that a monthlong water crisis is almost over. https://t.co/WNbRdK9VEl,ABC,New York City / Worldwide,8,23,84,7,long suffering residents of mississippi s capital city have been told by officials that a monthlong water crisis is almost over 
3497,453,453,2021-03-13 01:15:51+00:00,1370544099837771782,How To Help Those Affected By The Water Crisis In Mississippi from https://t.co/a7OSgG1hmH https://t.co/uh1i2NcWxt #Flipboard10forToday via @Flipboard,NinaTribble1,my own state of PEACE of mind,0,0,0,0,how to help those affected by the water crisis in mississippi from  via flipboard
3499,455,455,2021-03-12 23:18:25+00:00,1370514546826313728,How To Help Those Affected By The Water Crisis In Mississippi from https://t.co/QRXeGSGc8p https://t.co/iN76cirkZG #Flipboard10forToday via @Flipboard,WaterflowerM,Planet Earth,0,0,0,0,how to help those affected by the water crisis in mississippi from  via flipboard
3519,514,514,2021-03-11 00:23:58+00:00,1369806268324536321,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/JIWKERV0vc via @usatoday,shift_in2_turbo,Lenapehoking,0,3,3,0,mississippi s capital city enters week  of a water crisis here s how it got to this point via usatoday
3523,535,535,2021-03-10 13:06:44+00:00,1369635834610221056,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/iqXWiLLZqa via @usatoday,srepetsk,,0,0,1,0,mississippi s capital city enters week  of a water crisis here s how it got to this point via usatoday
3524,540,540,2021-03-10 10:36:37+00:00,1369598056715350017,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/QDhKOK8jwL #SmartNews,groovyhippie4u,"Fitzwalkerstan, Wi",0,0,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point smartnews
3529,547,547,2021-03-10 06:19:54+00:00,1369533450890444803,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/naSRcUW70W,jamijturner,New England,0,1,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point 
3532,550,550,2021-03-10 06:01:39+00:00,1369528860971126785,Mississippi's capital city enters week 4 of a water crisis https://t.co/VqMI8J8vRW,microsoftnews,,1,1,1,0,mississippi s capital city enters week  of a water crisis 
3533,554,554,2021-03-10 05:05:39+00:00,1369514768491421698,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/D7QET1u9SQ,Megawatts55,Mississippi Gulf Coast,1,12,15,0,mississippi s capital city enters week  of a water crisis here s how it got to this point 
3536,558,558,2021-03-10 04:23:39+00:00,1369504197348106242,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point  https://t.co/6lp4ImNpis,dopplerdouglas,"Neosho, Missouri",0,0,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point 
3537,560,560,2021-03-10 04:10:19+00:00,1369500842563231746,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/Fw5EdZbEjD #SmartNews,NoV8r1,"Omaha, NE",0,0,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point smartnews
3538,561,561,2021-03-10 04:08:32+00:00,1369500394804678660,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/tVTv9LEjaI via @usatoday,PoshBash_,,0,0,1,0,mississippi s capital city enters week  of a water crisis here s how it got to this point via usatoday
3539,562,562,2021-03-10 04:00:46+00:00,1369498438270914560,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point #SmartNews  https://t.co/dRucWRG6i6,vblacktsunami,,0,0,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point smartnews 
3540,563,563,2021-03-10 04:00:33+00:00,1369498384701083651,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/uUofGiS4Tg #SmartNews,RobbiBJenkins1,Lawrence Kansas,0,0,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point smartnews
3542,566,566,2021-03-10 03:41:20+00:00,1369493546965864449,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/GyBfzMHryW,zg4ever,U.S.A,0,0,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point 
3543,568,568,2021-03-10 03:24:45+00:00,1369489374665138180,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/IZecn04q1o via @usatoday,Ben_Barber_,,0,9,8,1,mississippi s capital city enters week  of a water crisis here s how it got to this point via usatoday
3553,598,598,2021-03-09 21:55:11+00:00,1369406435449257987,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/7tuohkDwZB via @usatoday,catvoncat,"Austin, Texas",0,0,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point via usatoday
3555,605,605,2021-03-09 21:20:00+00:00,1369397581223182338,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/4hIhCZdVxv via @usatoday,cassady2euca,"Columbus, Ohio",0,1,2,0,mississippi s capital city enters week  of a water crisis here s how it got to this point via usatoday
3556,607,607,2021-03-09 20:23:43+00:00,1369383419952697352,Mississippi’s Capital City Enters Week 4 of a Water Crisis: Here’s How It Got to This Point https://t.co/tMKLIWIxbR,FromTheGMan1,"Harlem, New York",0,0,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point 
3557,611,611,2021-03-09 20:08:32+00:00,1369379595246571522,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/VmcTYpdpDR via @USATODAY,foggybottomgal,"Cherokee National Forest,TN/NC",0,0,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point via usatoday
3560,617,617,2021-03-09 19:43:01+00:00,1369373176032096262,"Mississippi’s capital city enters week 4 of a water crisis: Here’s how it got to this point

https://t.co/5n071Qv2iR",internewscast,,0,0,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point 
3561,618,618,2021-03-09 19:41:48+00:00,1369372869537497105,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/dJqPUaZa05 https://t.co/eQIlKz1CSL,jilevin,"San Jose, CA",3,22,23,5,mississippi s capital city enters week  of a water crisis here s how it got to this point 
3563,621,621,2021-03-09 18:00:04+00:00,1369347269200392195,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/vkkZakySjj via @usatoday,usatodayweather,"McLean, Va. (USA TODAY HQ)",0,0,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point via usatoday
3564,622,622,2021-03-09 16:55:44+00:00,1369331078771654657,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/zaXRrzuZbu via @usatoday,CalvinWSmithJr1,,0,0,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point via usatoday
3566,626,626,2021-03-09 16:17:51+00:00,1369321542430101504,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/UsU36K5qqu,MrsBraveheart56,,0,0,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point 
3568,628,628,2021-03-09 16:12:27+00:00,1369320186696904707,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/MHL0zYwg5P,usatodaysun21,"California, USA",0,0,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point 
3569,629,629,2021-03-09 16:11:46+00:00,1369320012645826560,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point - USA TODAY https://t.co/HKfvfDBaTE,heard_gabrielle,"Fayetteville, NC",0,0,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point usa today 
3570,630,630,2021-03-09 16:08:24+00:00,1369319165421617163,Mississippi's capital city enters week 4 of a water crisis: Here's how it got to this point https://t.co/VyxSKnLYLy,BarnSug,In the mountains,0,0,0,0,mississippi s capital city enters week  of a water crisis here s how it got to this point 
3589,739,739,2021-03-07 13:12:19+00:00,1368550075362840576,"Weekslong Water Crisis Continues In Mississippi, Hitting Black Residents Hardest https://t.co/F7QcqSqncO",HuffPostAU,"Sydney, New South Wales",0,0,0,0,weekslong water crisis continues in mississippi hitting black residents hardest 
3590,740,740,2021-03-07 12:50:04+00:00,1368544478156513280,"Weekslong Water Crisis Continues In Mississippi, Hitting Black Residents Hardest https://t.co/ShafKY0ZAL",HuffPostAU,"Sydney, New South Wales",0,0,1,0,weekslong water crisis continues in mississippi hitting black residents hardest 
3614,885,885,2021-03-05 22:21:26+00:00,1367963490460327938,Mississippi city reports progress toward ending water crisis https://t.co/TkdM6SqyLZ,US__News,,0,0,0,0,mississippi city reports progress toward ending water crisis 
3615,886,886,2021-03-05 22:17:37+00:00,1367962528832237569,Mississippi city reports progress toward ending water crisis https://t.co/Imf2Y7nHTS,dev_discourse,National Capital Region,0,0,1,0,mississippi city reports progress toward ending water crisis 
3619,899,899,2021-03-05 18:50:21+00:00,1367910370992652289,The Water Crisis in Mississippi America Can’t Afford to Ignore - Gizmodo https://t.co/4MHTqAySoI,EvinTheLawyer,"Raleigh, NC",0,0,0,0,the water crisis in mississippi america can t afford to ignore gizmodo 
3620,900,900,2021-03-05 18:46:23+00:00,1367909370252640264,The Water Crisis in Mississippi America Can’t Afford to Ignore https://t.co/rNXc9O776m via @EARTH3R,kendraedits,virginia,0,1,1,0,the water crisis in mississippi america can t afford to ignore via 
